# Cut-survival probability for tungsten-recoil events
# within the electron-recoil band
# Energy [keV] | Cut-survival probability
 0	0
 0.010001	0
 0.020002	0
 0.030003	0
 0.040004	0
 0.050005	0
 0.060006	0
 0.070007	0
 0.080008	0
 0.090009	0
 0.10001	0
 0.110011	0
 0.120012	0
 0.130013	0
 0.140014	0
 0.150015	0
 0.160016	0
 0.170017	0
 0.180018	0
 0.190019	0
 0.20002	0
 0.210021	0
 0.220022	0
 0.230023	0
 0.240024	0
 0.250025	0
 0.260026	0
 0.270027	0
 0.280028	0
 0.290029	0
 0.30003	0
 0.310031	0
 0.320032	0
 0.330033	0
 0.340034	0
 0.350035	0
 0.360036	0
 0.370037	0
 0.380038	0
 0.390039	0
 0.40004	0
 0.410041	0
 0.420042	0
 0.430043	0
 0.440044	0
 0.450045	0
 0.460046	0
 0.470047	0
 0.480048	0
 0.490049	0
 0.50005	0
 0.510051	0
 0.520052	0
 0.530053	0
 0.540054	0
 0.550055	0
 0.560056	0
 0.570057	0
 0.580058	0
 0.590059	0
 0.60006	0
 0.610061	0.112344
 0.620062	0.11738
 0.630063	0.122344
 0.640064	0.127237
 0.650065	0.132056
 0.660066	0.136802
 0.670067	0.141472
 0.680068	0.146067
 0.690069	0.150585
 0.70007	0.155028
 0.710071	0.159839
 0.720072	0.164564
 0.730073	0.169202
 0.740074	0.173754
 0.750075	0.178216
 0.760076	0.18259
 0.770077	0.186873
 0.780078	0.191065
 0.790079	0.195166
 0.80008	0.199171
 0.810081	0.202703
 0.820082	0.206147
 0.830083	0.209502
 0.840084	0.212767
 0.850085	0.215943
 0.860086	0.219027
 0.870087	0.222021
 0.880088	0.224924
 0.890089	0.227734
 0.90009	0.230446
 0.910091	0.232476
 0.920092	0.234424
 0.930093	0.236289
 0.940094	0.23807
 0.950095	0.239769
 0.960096	0.241384
 0.970097	0.242916
 0.980098	0.244365
 0.990099	0.24573
 1.0001	0.247003
 1.0101	0.247303
 1.0201	0.247537
 1.0301	0.247707
 1.0401	0.247813
 1.05011	0.247854
 1.06011	0.247831
 1.07011	0.247745
 1.08011	0.247596
 1.09011	0.247384
 1.10011	0.24711
 1.11011	0.246774
 1.12011	0.246377
 1.13011	0.245919
 1.14011	0.2454
 1.15012	0.244822
 1.16012	0.244185
 1.17012	0.24349
 1.18012	0.242736
 1.19012	0.241926
 1.20012	0.241051
 1.21012	0.239458
 1.22012	0.237826
 1.23012	0.236159
 1.24012	0.234456
 1.25013	0.232718
 1.26013	0.230946
 1.27013	0.229141
 1.28013	0.227303
 1.29013	0.225435
 1.30013	0.223535
 1.31013	0.221606
 1.32013	0.219649
 1.33013	0.217663
 1.34013	0.215651
 1.35014	0.213613
 1.36014	0.211549
 1.37014	0.209462
 1.38014	0.207352
 1.39014	0.20522
 1.40014	0.203062
 1.41014	0.200556
 1.42014	0.198041
 1.43014	0.19552
 1.44014	0.192992
 1.45015	0.190459
 1.46015	0.187922
 1.47015	0.185381
 1.48015	0.182837
 1.49015	0.180292
 1.50015	0.177746
 1.51015	0.1752
 1.52015	0.172655
 1.53015	0.170112
 1.54015	0.167572
 1.55016	0.165035
 1.56016	0.162503
 1.57016	0.159976
 1.58016	0.157456
 1.59016	0.154942
 1.60016	0.152434
 1.61016	0.149831
 1.62016	0.147242
 1.63016	0.144667
 1.64016	0.142107
 1.65017	0.139563
 1.66017	0.137035
 1.67017	0.134525
 1.68017	0.132032
 1.69017	0.129557
 1.70017	0.127101
 1.71017	0.124665
 1.72017	0.122249
 1.73017	0.119854
